index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id,time_sec,segment_time_sec
4440,3731582,-0.0207,0.1008,1.0209,-3.3863,-4.3225,-1.2075,999.9202,smooth_accel_decel,7,384.24,25.14
4441,3731642,-0.0559,-0.1926,0.9066,1.5575,1.7413,-0.6475,999.9048,smooth_accel_decel,7,384.3,25.2
4442,3731702,0.0044,0.0881,0.9918,-1.0938,0.2275,-0.7,999.9094,smooth_accel_decel,7,384.36,25.26
4443,3731762,0.059,-0.0647,1.1249,0.91,-1.4175,-0.4812,999.9138,smooth_accel_decel,7,384.42,25.32
4444,3731822,0.0947,0.0779,1.1791,-2.275,0.9538,-0.4375,999.9065,smooth_accel_decel,7,384.48,25.38
4445,3731882,0.0706,0.029,1.0674,2.1875,0.455,-0.63,999.939,smooth_accel_decel,7,384.54,25.44
4446,3731942,0.0134,-0.0098,0.8947,2.905,-2.5463,-0.4288,999.9065,smooth_accel_decel,7,384.6,25.5
4447,3732002,0.1166,-0.0062,0.8542,2.1525,-0.8225,-0.0962,999.9258,smooth_accel_decel,7,384.66,25.56
4448,3732062,-0.0473,-0.0081,0.7246,-0.9362,3.5875,0.245,999.9285,smooth_accel_decel,7,384.72,25.62
4449,3732122,0.1267,0.0908,1.0924,-2.8263,2.8263,1.295,999.9192,smooth_accel_decel,7,384.78,25.68
4450,3732182,-0.0144,-0.0615,0.8062,-1.1463,-4.5325,0.2625,999.8992,smooth_accel_decel,7,384.84,25.74
4451,3732242,0.0412,-0.0678,1.0721,-1.225,1.7325,-0.28,999.9045,smooth_accel_decel,7,384.9,25.8
4452,3732302,0.0147,-0.0004,0.781,3.8588,0.035,-0.2887,999.908,smooth_accel_decel,7,384.96,25.86
4453,3732362,0.1308,-0.0027,1.1304,-1.7938,-0.0088,-1.155,999.896,smooth_accel_decel,7,385.02,25.92
4454,3732422,0.0498,0.0146,0.9526,-0.6562,4.62,0.7613,999.8845,smooth_accel_decel,7,385.08,25.98
4455,3732482,0.0083,-0.0217,0.8501,0.1488,1.0325,-0.63,999.894,smooth_accel_decel,7,385.14,26.04
4456,3732542,-0.0083,-0.0274,0.8278,-0.0787,0.1138,-0.4112,999.9048,smooth_accel_decel,7,385.2,26.1
4457,3732602,0.0935,-0.0671,0.8784,-0.2013,-1.995,-0.6475,999.9202,smooth_accel_decel,7,385.26,26.16
4458,3732662,0.1196,0.008,1.0572,0.7962,-1.54,0.1138,999.9302,smooth_accel_decel,7,385.32,26.22
4459,3732722,0.0032,-0.0222,0.8228,-1.5137,1.505,-0.8313,999.9485,smooth_accel_decel,7,385.38,26.28
4460,3732782,0.0947,-0.0184,0.985,0.7088,0.1575,-0.21,999.949,smooth_accel_decel,7,385.44,26.34
4461,3732842,0.0581,-0.1146,0.9115,-0.56,-0.1225,0.455,999.9507,smooth_accel_decel,7,385.5,26.4
4462,3732902,0.0834,-0.0522,1.0441,1.925,-2.8,-0.0787,999.969,smooth_accel_decel,7,385.56,26.46
4463,3732962,0.0493,0.0766,0.9143,-0.42,0.0437,0.1225,999.9709,smooth_accel_decel,7,385.62,26.52
4464,3733022,0.0648,-0.0725,1.0182,1.0762,-1.05,-0.4462,1000.0002,smooth_accel_decel,7,385.68,26.58
4465,3733082,0.0757,-0.0315,1.0879,2.695,-0.8138,-0.2275,1000.0249,smooth_accel_decel,7,385.74,26.64
4466,3733142,0.1186,0.0852,1.232,1.6187,2.205,-0.0962,1000.0244,smooth_accel_decel,7,385.8,26.7
4467,3733202,0.0053,-0.0913,0.81,0.8838,1.0063,-0.7875,1000.0142,smooth_accel_decel,7,385.86,26.76
4468,3733262,0.0323,0.0712,0.831,3.185,2.4588,0.2975,1000.0183,smooth_accel_decel,7,385.92,26.82
4469,3733322,0.104,-0.0588,1.1231,2.8963,-0.9887,-0.35,1000.0164,smooth_accel_decel,7,385.98,26.88
4470,3733382,0.0622,0.0609,0.9677,2.5287,-2.2487,-0.2275,1000.021,smooth_accel_decel,7,386.04,26.94
4471,3733442,0.1045,0.0624,1.1263,2.3888,1.3913,-0.63,1000.0415,smooth_accel_decel,7,386.1,27.0
4472,3733502,0.0783,-0.0425,0.9926,0.5075,-3.2987,-0.7175,1000.0461,smooth_accel_decel,7,386.16,27.06
4473,3733562,0.0431,0.0517,1.1358,3.5525,-1.5137,0.1925,1000.0625,smooth_accel_decel,7,386.22,27.12
4474,3733622,-0.0069,-0.0339,0.9118,2.5988,-1.3475,-0.4288,1000.0818,smooth_accel_decel,7,386.28,27.18
4475,3733682,-0.0451,-0.0459,0.9987,3.0013,-1.0588,0.105,1000.0667,smooth_accel_decel,7,386.34,27.24
4476,3733742,0.0322,0.1903,1.0268,2.31,-2.0125,0.2975,1000.0674,smooth_accel_decel,7,386.4,27.3
4477,3733802,0.115,-0.0159,0.9825,0.6737,1.0325,-0.0437,1000.0774,smooth_accel_decel,7,386.46,27.36
4478,3733862,0.074,0.1291,1.1201,2.6862,-2.7125,-0.4025,1000.0737,smooth_accel_decel,7,386.52,27.42
4479,3733922,0.1215,0.0178,1.0585,2.6163,-0.9275,-0.3938,1000.0828,smooth_accel_decel,7,386.58,27.48
4480,3733982,0.1199,-0.0558,1.0529,2.9313,-0.56,0.385,1000.0869,smooth_accel_decel,7,386.64,27.54
4481,3734042,0.1081,0.1264,1.0883,0.0613,0.5337,0.14,1000.0642,smooth_accel_decel,7,386.7,27.6
4482,3734102,0.0837,0.033,0.9231,1.575,-1.4525,0.14,1000.0664,smooth_accel_decel,7,386.76,27.66
4483,3734162,0.0837,0.0373,1.025,-0.2188,0.8575,0.3325,1000.0723,smooth_accel_decel,7,386.82,27.72
4484,3734222,0.0434,0.0444,0.9328,1.0325,1.9688,-0.3413,1000.0674,smooth_accel_decel,7,386.88,27.78
4485,3734282,0.112,0.163,1.0402,1.4875,-1.26,-0.4288,1000.0767,smooth_accel_decel,7,386.94,27.84
4486,3734342,0.0375,-0.0504,0.9868,2.3712,-0.5775,0.3237,1000.0767,smooth_accel_decel,7,387.0,27.9
4487,3734402,0.1124,0.0452,1.0222,2.0825,-1.1113,0.3938,1000.0935,smooth_accel_decel,7,387.06,27.96
4488,3734462,-0.001,0.0469,0.8282,0.7,0.9013,0.84,1000.0891,smooth_accel_decel,7,387.12,28.02
4489,3734522,0.1324,0.0329,1.005,-3.5525,-0.2275,1.4963,1000.1011,smooth_accel_decel,7,387.18,28.08
4490,3734582,0.09,-0.0244,0.8237,-0.9275,2.3537,0.3063,1000.0483,smooth_accel_decel,7,387.24,28.14
4491,3734642,0.1527,0.0342,0.8899,-0.245,2.0475,0.2275,1000.0864,smooth_accel_decel,7,387.3,28.2
4492,3734702,0.2476,0.1283,1.3171,0.665,0.7788,-0.7,1000.0947,smooth_accel_decel,7,387.36,28.26
4493,3734762,0.1293,0.0959,0.9435,1.6975,-0.3063,-0.35,1000.0996,smooth_accel_decel,7,387.42,28.32
4494,3734822,-0.0483,0.1405,0.7732,-2.905,1.2513,-0.3587,1000.0391,smooth_accel_decel,7,387.48,28.38
4495,3734882,0.1037,-0.0158,1.1705,-0.6037,-0.7613,-0.0437,1000.0332,smooth_accel_decel,7,387.54,28.44
4496,3734942,0.0686,-0.0019,0.8696,-0.3325,-3.4388,0.3237,1000.0073,smooth_accel_decel,7,387.6,28.5
4497,3735002,0.1691,0.0742,1.1988,0.3325,-0.7525,-0.2013,999.9856,smooth_accel_decel,7,387.66,28.56
4498,3735062,0.0149,0.0451,0.8292,0.4638,-0.49,0.0437,999.9915,smooth_accel_decel,7,387.72,28.62
4499,3735122,0.0769,0.0112,0.9648,-1.6975,1.12,-0.2013,999.9968,smooth_accel_decel,7,387.78,28.68
4500,3735182,0.0575,0.0376,0.7546,-1.435,-0.1575,0.2713,1000.0066,smooth_accel_decel,7,387.84,28.74
4501,3735242,0.0866,0.0531,1.0792,-1.6013,0.0088,-0.3237,1000.0156,smooth_accel_decel,7,387.9,28.8
4502,3735302,0.0689,0.0535,0.8755,0.3675,-1.5925,-0.035,1000.0078,smooth_accel_decel,7,387.96,28.86
4503,3735362,0.1294,0.052,1.0207,-0.6737,-0.8575,-0.21,1000.0122,smooth_accel_decel,7,388.02,28.92
4504,3735422,0.1074,-0.0359,1.0416,-1.7325,-0.9975,0.14,1000.0269,smooth_accel_decel,7,388.08,28.98
4505,3735482,0.0534,0.0907,0.8631,-2.135,-0.035,-0.28,1000.02,smooth_accel_decel,7,388.14,29.04
4506,3735542,0.0709,0.0352,0.9984,-0.595,-0.07,0.1663,1000.03,smooth_accel_decel,7,388.2,29.1
4507,3735602,0.1022,0.0478,0.9684,-1.6363,0.6212,0.2975,1000.0176,smooth_accel_decel,7,388.26,29.16
4508,3735662,0.0561,-0.002,1.0173,-0.6388,-0.9712,0.5425,1000.01,smooth_accel_decel,7,388.32,29.22
4509,3735722,0.0464,0.0007,0.8015,-1.6975,-3.1412,-0.2362,1000.0139,smooth_accel_decel,7,388.38,29.28
4510,3735782,0.0489,-0.0371,0.928,-0.175,-0.8225,0.07,999.9988,smooth_accel_decel,7,388.44,29.34
4511,3735842,0.0212,0.022,0.8449,-0.6562,-0.665,-0.315,999.9976,smooth_accel_decel,7,388.5,29.4
4512,3735902,0.123,0.0242,1.0488,-1.0063,0.7962,-0.1138,999.9778,smooth_accel_decel,7,388.56,29.46
4513,3735962,0.05,-0.0075,0.9233,0.735,-0.0875,-0.1225,999.9844,smooth_accel_decel,7,388.62,29.52
4514,3736022,0.151,0.062,1.0338,-1.155,-2.66,-0.42,1000.0044,smooth_accel_decel,7,388.68,29.58
4515,3736082,0.0847,-0.0845,1.1386,0.7175,-0.21,-0.1225,999.9878,smooth_accel_decel,7,388.74,29.64
4516,3736142,0.1463,0.0423,1.2012,0.4638,1.19,-0.0962,1000.0093,smooth_accel_decel,7,388.8,29.7
4517,3736202,0.1645,0.0739,1.1327,-2.7387,-2.7125,0.1312,1000.0237,smooth_accel_decel,7,388.86,29.76
4518,3736262,0.0634,0.0098,1.0528,-0.9013,2.3625,0.42,1000.0269,smooth_accel_decel,7,388.92,29.82
4519,3736322,0.0376,-0.0337,0.8823,-1.7587,-2.31,-1.0588,1000.0198,smooth_accel_decel,7,388.98,29.88
4520,3736382,0.0776,-0.04,0.9538,-1.575,-2.765,-0.5425,1000.0198,smooth_accel_decel,7,389.04,29.94
4521,3736442,0.0981,-0.0636,1.1716,-1.5575,0.8575,-0.3938,1000.01,smooth_accel_decel,7,389.1,30.0
4522,3736502,0.1177,0.0066,1.0677,-0.42,-1.015,0.07,1000.0281,smooth_accel_decel,7,389.16,30.06
4523,3736562,0.0891,-0.038,1.0772,0.8313,-3.3863,-0.035,1000.0422,smooth_accel_decel,7,389.22,30.12
4524,3736622,0.0752,0.0431,1.0216,2.2838,1.2687,0.07,1000.0471,smooth_accel_decel,7,389.28,30.18
4525,3736682,0.0773,-0.011,1.0875,-0.2625,-0.2188,-0.4288,1000.0469,smooth_accel_decel,7,389.34,30.24
4526,3736742,0.0442,0.0389,1.146,0.7875,5.6,-0.2975,1000.0605,smooth_accel_decel,7,389.4,30.3
4527,3736802,0.0785,0.0861,1.0731,1.2162,0.0437,0.2537,1000.074,smooth_accel_decel,7,389.46,30.36
4528,3736862,0.0688,-0.0945,1.0524,3.3775,-1.1375,-0.1663,1000.0901,smooth_accel_decel,7,389.52,30.42
4529,3736922,0.0269,-0.0298,0.902,2.59,-2.59,-1.2513,1000.1035,smooth_accel_decel,7,389.58,30.48
4530,3736982,0.1937,0.1417,1.209,2.5988,-2.6075,-0.4725,1000.106,smooth_accel_decel,7,389.64,30.54
4531,3737042,0.1853,0.0246,1.1448,-4.5675,-3.745,-0.14,1000.1123,smooth_accel_decel,7,389.7,30.6
4532,3737102,0.082,-0.0386,1.0431,2.3712,-0.805,-0.0088,1000.1067,smooth_accel_decel,7,389.76,30.66
4533,3737162,0.0659,-0.0376,0.8918,-3.1937,0.0,0.1225,1000.1169,smooth_accel_decel,7,389.82,30.72
4534,3737222,0.093,-0.0742,1.0204,2.6512,3.71,-0.665,1000.1306,smooth_accel_decel,7,389.88,30.78
4535,3737282,0.0291,-0.0254,0.8494,-3.255,5.4862,-0.2537,1000.1431,smooth_accel_decel,7,389.94,30.84
4536,3737342,0.1044,-0.019,1.0249,-1.0938,3.4213,-0.4375,1000.1436,smooth_accel_decel,7,390.0,30.9
4537,3737402,0.0365,0.0129,0.8754,-2.73,2.87,-0.9013,1000.1555,smooth_accel_decel,7,390.06,30.96
4538,3737462,0.0378,-0.0925,0.9633,-3.0363,-0.3237,0.0262,1000.1375,smooth_accel_decel,7,390.12,31.02
4539,3737522,0.0853,-0.1268,1.0702,-1.0938,0.7,-0.7613,1000.136,smooth_accel_decel,7,390.18,31.08
4540,3737582,0.101,-0.197,0.9252,1.0237,-1.6712,-0.3587,1000.1628,smooth_accel_decel,7,390.24,31.14
4541,3737642,-0.0127,-0.0348,0.9143,0.5512,-1.6625,-0.6212,1000.1841,smooth_accel_decel,7,390.3,31.2
4542,3737702,0.0085,-0.1161,1.0272,-1.61,-1.9688,-0.4288,1000.1604,smooth_accel_decel,7,390.36,31.26
4543,3737762,0.0712,-0.0505,1.0375,2.1175,-2.6688,0.1488,1000.1687,smooth_accel_decel,7,390.42,31.32
4544,3737822,0.039,-0.0308,1.0626,1.0237,-1.47,-0.5775,1000.1782,smooth_accel_decel,7,390.48,31.38
4545,3737882,0.0474,-0.0264,0.9104,0.7088,-0.245,-0.8225,1000.1758,smooth_accel_decel,7,390.54,31.44
4546,3737942,0.0905,0.0359,1.1014,0.0962,2.0563,-1.0237,1000.1875,smooth_accel_decel,7,390.6,31.5
4547,3738002,0.2056,0.0429,1.3361,4.3575,-0.4725,0.0,1000.1816,smooth_accel_decel,7,390.66,31.56
4548,3738062,0.0732,-0.0432,1.1118,0.525,-0.6562,-0.4025,1000.1865,smooth_accel_decel,7,390.72,31.62
4549,3738122,0.0068,-0.0317,1.0939,-0.315,0.2537,-0.1663,1000.1777,smooth_accel_decel,7,390.78,31.68
4550,3738182,0.1343,0.0048,1.1561,2.1525,-0.6475,0.3587,1000.1936,smooth_accel_decel,7,390.84,31.74
4551,3738242,0.0346,-0.0591,0.9459,1.575,0.3762,-0.1575,1000.1863,smooth_accel_decel,7,390.9,31.8
4552,3738302,0.0407,-0.0059,0.9369,5.005,1.6712,0.1663,1000.1938,smooth_accel_decel,7,390.96,31.86
4553,3738362,0.0569,-0.0641,0.8394,0.7175,-1.505,0.0787,1000.2009,smooth_accel_decel,7,391.02,31.92
4554,3738422,-0.002,0.0891,0.986,1.9512,-1.61,0.3413,1000.1907,smooth_accel_decel,7,391.08,31.98
4555,3738482,0.1421,-0.0239,1.1319,0.4725,1.9338,-0.0787,1000.186,smooth_accel_decel,7,391.14,32.04
4556,3738542,0.1035,-0.0541,0.9809,2.0387,-1.855,0.6125,1000.2144,smooth_accel_decel,7,391.2,32.1
4557,3738602,0.1024,0.0841,1.0033,2.0563,-0.0088,-0.35,1000.1926,smooth_accel_decel,7,391.26,32.16
4558,3738662,0.0415,-0.0217,0.7981,-0.0088,-1.225,-1.5137,1000.1892,smooth_accel_decel,7,391.32,32.22
4559,3738722,0.1193,0.0035,0.8262,2.8963,-3.5525,0.035,1000.1953,smooth_accel_decel,7,391.38,32.28
4560,3738782,0.1646,0.0647,1.0111,1.4175,-3.2987,0.1663,1000.1899,smooth_accel_decel,7,391.44,32.34
4561,3738842,0.0269,-0.0461,1.0339,0.8925,-1.8725,-0.105,1000.1787,smooth_accel_decel,7,391.5,32.4
4562,3738902,0.0947,-0.0027,0.9704,-0.0175,-1.05,-0.0525,1000.1721,smooth_accel_decel,7,391.56,32.46
4563,3738962,0.1762,0.0496,1.1758,-0.3587,0.9887,-0.2275,1000.1743,smooth_accel_decel,7,391.62,32.52
4564,3739022,0.0551,0.1029,1.0277,1.96,-2.5287,0.2975,1000.1831,smooth_accel_decel,7,391.68,32.58
4565,3739082,0.0837,-0.0315,0.9892,-1.8025,2.9225,-0.2275,1000.1748,smooth_accel_decel,7,391.74,32.64
4566,3739142,0.0452,-0.0298,0.9413,0.035,1.8987,-0.3237,1000.1843,smooth_accel_decel,7,391.8,32.7
4567,3739202,0.0387,-0.0583,0.9767,0.28,2.7825,-0.14,1000.175,smooth_accel_decel,7,391.86,32.76
4568,3739262,0.0237,0.0076,0.9955,2.975,1.75,-0.0875,1000.187,smooth_accel_decel,7,391.92,32.82
4569,3739322,0.0123,-0.1229,0.9718,2.905,6.0287,-0.2975,1000.1892,smooth_accel_decel,7,391.98,32.88
4570,3739382,0.0903,0.0514,0.9382,-3.43,-0.1575,-0.0262,1000.1958,smooth_accel_decel,7,392.04,32.94
4571,3739442,0.0335,0.0854,1.1507,-0.4025,2.2137,0.1838,1000.2017,smooth_accel_decel,7,392.1,33.0
4572,3739502,0.1018,-0.0101,1.1905,-0.5337,-0.4112,-0.1312,1000.1978,smooth_accel_decel,7,392.16,33.06
4573,3739562,0.0228,-0.0232,0.9689,-1.5488,-2.415,-0.2537,1000.207,smooth_accel_decel,7,392.22,33.12
4574,3739622,0.0265,-0.0884,1.0302,0.2362,-1.3475,-0.1663,1000.1965,smooth_accel_decel,7,392.28,33.18
4575,3739682,0.0134,0.0124,1.066,-0.105,-0.3325,-0.035,1000.2029,smooth_accel_decel,7,392.34,33.24
4576,3739742,0.0468,-0.1117,0.946,2.5113,-0.9362,-0.5863,1000.199,smooth_accel_decel,7,392.4,33.3
4577,3739802,0.1713,0.0205,1.0391,-0.7262,-5.3288,-0.7875,1000.2031,smooth_accel_decel,7,392.46,33.36
4578,3739862,0.0891,-0.0239,0.8,-1.2513,-1.4525,0.3938,1000.1965,smooth_accel_decel,7,392.52,33.42
4579,3739922,0.022,0.1001,0.9245,1.2775,-1.3388,-0.0875,1000.1882,smooth_accel_decel,7,392.58,33.48
4580,3739982,0.0734,-0.0495,0.9576,-0.3762,-0.4462,-0.6913,1000.2153,smooth_accel_decel,7,392.64,33.54
4581,3740042,0.0836,-0.0415,1.1088,-1.8025,-0.6913,-0.105,1000.2095,smooth_accel_decel,7,392.7,33.6
4582,3740102,0.0214,0.052,1.0975,0.0613,-1.3563,-0.315,1000.2241,smooth_accel_decel,7,392.76,33.66
4583,3740162,0.1572,0.0347,1.2051,-0.9362,-1.7675,-0.07,1000.2122,smooth_accel_decel,7,392.82,33.72
4584,3740222,0.1198,-0.1084,0.9501,-0.7,1.855,-0.4462,1000.2175,smooth_accel_decel,7,392.88,33.78
4585,3740282,0.1298,-0.0058,0.9637,0.56,-2.45,-0.2013,1000.2095,smooth_accel_decel,7,392.94,33.84
4586,3740342,0.1044,0.0437,0.9838,-1.5838,0.6125,-0.4812,1000.22,smooth_accel_decel,7,393.0,33.9
4587,3740402,0.0325,-0.0078,1.0353,0.7962,-1.3125,0.0088,1000.1943,smooth_accel_decel,7,393.06,33.96
4588,3740462,0.0761,-0.0791,1.0885,-0.2887,1.2687,-0.2362,1000.2107,smooth_accel_decel,7,393.12,34.02
4589,3740522,0.0615,-0.0639,0.9897,1.4875,1.0588,0.0875,1000.1934,smooth_accel_decel,7,393.18,34.08
4590,3740582,0.073,0.0264,1.0589,-0.5775,0.7962,0.175,1000.1699,smooth_accel_decel,7,393.24,34.14
4591,3740642,0.0154,-0.0042,0.9062,-1.8112,1.54,0.0437,1000.1934,smooth_accel_decel,7,393.3,34.2
4592,3740702,0.0756,0.0267,0.955,0.0525,0.2275,-0.4288,1000.1707,smooth_accel_decel,7,393.36,34.26
4593,3740762,0.0239,-0.0895,0.8174,0.245,-1.9863,-0.77,1000.1743,smooth_accel_decel,7,393.42,34.32
4594,3740822,0.1305,-0.041,1.0923,1.2775,-0.945,-0.4988,1000.1809,smooth_accel_decel,7,393.48,34.38
4595,3740882,0.1125,0.0168,1.0934,-0.455,-0.2537,-0.2275,1000.1729,smooth_accel_decel,7,393.54,34.44
4596,3740942,0.0783,0.0624,0.8884,2.275,-4.0425,-0.07,1000.1772,smooth_accel_decel,7,393.6,34.5
4597,3741002,0.093,0.0065,1.1992,0.2887,2.065,-0.4112,1000.1843,smooth_accel_decel,7,393.66,34.56
4598,3741062,0.0563,0.0146,0.883,1.3913,-1.3388,-0.6125,1000.1899,smooth_accel_decel,7,393.72,34.62
4599,3741122,0.0966,-0.0112,1.1128,2.3712,1.5225,-0.0088,1000.1758,smooth_accel_decel,7,393.78,34.68
4600,3741182,0.0593,-0.0237,1.0475,-0.7088,3.255,0.2537,1000.1934,smooth_accel_decel,7,393.84,34.74
4601,3741242,0.0407,0.0325,0.9126,0.5425,0.77,-0.3938,1000.1863,smooth_accel_decel,7,393.9,34.8
4602,3741302,0.0071,-0.0388,0.9652,1.68,1.05,-0.3063,1000.1919,smooth_accel_decel,7,393.96,34.86
4603,3741362,0.121,-0.0242,1.0119,-0.2887,0.7262,0.0,1000.196,smooth_accel_decel,7,394.02,34.92
4604,3741422,0.1186,-0.0651,1.059,-0.5512,0.5512,0.735,1000.1802,smooth_accel_decel,7,394.08,34.98
4605,3741482,-0.0127,-0.0414,0.9898,1.4262,0.3938,0.4288,1000.1855,smooth_accel_decel,7,394.14,35.04
4606,3741542,0.0932,-0.0098,1.0539,0.9362,-0.9625,-0.175,1000.1624,smooth_accel_decel,7,394.2,35.1
4607,3741602,0.0288,-0.0912,0.8854,-1.1725,-1.7413,-0.4112,1000.1597,smooth_accel_decel,7,394.26,35.16
4608,3741662,0.0615,0.0142,1.0139,1.855,-0.8138,-0.5425,1000.1504,smooth_accel_decel,7,394.32,35.22
4609,3741722,0.0663,-0.017,0.9177,1.0762,-1.2337,-0.2975,1000.1628,smooth_accel_decel,7,394.38,35.28
4610,3741782,0.0498,-0.1047,1.0257,-1.1988,-1.3825,0.035,1000.1682,smooth_accel_decel,7,394.44,35.34
4611,3741842,0.0734,0.0437,1.0062,3.0187,0.35,-0.2362,1000.1768,smooth_accel_decel,7,394.5,35.4
4612,3741902,0.0363,-0.1515,0.9617,2.94,-0.1138,-0.5512,1000.1606,smooth_accel_decel,7,394.56,35.46
4613,3741962,0.1071,0.1343,1.1578,0.8925,0.6125,0.28,1000.1753,smooth_accel_decel,7,394.62,35.52
4614,3742022,0.1032,-0.1036,1.0285,2.135,2.9137,-0.4375,1000.1646,smooth_accel_decel,7,394.68,35.58
4615,3742082,0.0113,0.0534,1.0817,2.0825,4.6112,-0.4462,1000.1868,smooth_accel_decel,7,394.74,35.64
4616,3742142,0.0554,-0.0246,1.0412,1.6888,2.7562,-0.8138,1000.1863,smooth_accel_decel,7,394.8,35.7
4617,3742202,0.0712,-0.063,0.9719,-0.6737,0.3237,-0.315,1000.1892,smooth_accel_decel,7,394.86,35.76
4618,3742262,0.1113,0.0073,1.128,-0.5863,-0.1138,-0.0088,1000.1824,smooth_accel_decel,7,394.92,35.82
4619,3742322,0.05,-0.0431,0.987,0.8225,-0.1925,-0.385,1000.189,smooth_accel_decel,7,394.98,35.88
4620,3742382,0.0066,-0.0828,0.8999,2.1263,-1.47,-0.0962,1000.2234,smooth_accel_decel,7,395.04,35.94
4621,3742442,0.106,-0.0076,1.079,3.1063,-1.3825,-0.5075,1000.2058,smooth_accel_decel,7,395.1,36.0
4622,3742502,0.1163,-0.0151,1.0832,2.7475,3.5963,-0.8138,1000.1965,smooth_accel_decel,7,395.16,36.06
4623,3742562,0.0879,-0.0559,0.8475,-0.4375,-3.4562,-0.6388,1000.1965,smooth_accel_decel,7,395.22,36.12
4624,3742622,0.0978,0.0434,1.0684,-0.0175,2.4413,-1.1638,1000.1975,smooth_accel_decel,7,395.28,36.18
4625,3742682,0.0895,0.0065,1.0558,-0.7262,1.155,-1.2862,1000.2131,smooth_accel_decel,7,395.34,36.24
4626,3742742,0.0605,0.0325,0.9672,-0.035,-1.7587,-0.8838,1000.2048,smooth_accel_decel,7,395.4,36.3
4627,3742802,0.0802,0.0081,0.9631,0.525,-1.2162,-1.12,1000.2039,smooth_accel_decel,7,395.46,36.36
4628,3742862,0.0927,-0.0529,1.0383,0.805,0.2362,-0.735,1000.2026,smooth_accel_decel,7,395.52,36.42
4629,3742922,0.0861,-0.0005,1.0502,1.9863,1.0675,-1.0237,1000.1919,smooth_accel_decel,7,395.58,36.48
4630,3742982,0.051,0.0242,1.0752,1.225,0.91,-1.3125,1000.1892,smooth_accel_decel,7,395.64,36.54
4631,3743042,0.0811,-0.0703,0.9252,-0.1838,-0.3325,-1.015,1000.2031,smooth_accel_decel,7,395.7,36.6
4632,3743102,0.0382,0.0063,0.8664,-0.8487,-1.085,-0.9187,1000.1968,smooth_accel_decel,7,395.76,36.66
4633,3743162,0.0146,-0.0054,1.0379,0.0962,-0.98,-0.5075,1000.1816,smooth_accel_decel,7,395.82,36.72
4634,3743222,0.0203,-0.0295,0.8391,-0.6825,-0.6388,-1.1463,1000.1951,smooth_accel_decel,7,395.88,36.78
4635,3743282,0.0525,0.0209,0.9892,-1.645,-0.9712,-1.5662,1000.1953,smooth_accel_decel,7,395.94,36.84
4636,3743342,0.0829,-0.0628,1.0321,-0.4725,1.2862,-0.8225,1000.1963,smooth_accel_decel,7,396.0,36.9
4637,3743402,-0.0077,-0.0229,0.8608,-0.4988,0.5163,-0.7262,1000.1941,smooth_accel_decel,7,396.06,36.96
4638,3762242,0.0252,0.0364,0.9728,-0.0437,-0.3325,2.2225,1000.2483,smooth_accel_decel,8,414.9,0.0
4639,3762302,0.0309,0.0461,0.946,-1.365,-0.9625,1.6363,1000.2537,smooth_accel_decel,8,414.96,0.06
4640,3762362,0.0797,0.0422,1.0638,0.6562,-0.7262,1.6187,1000.249,smooth_accel_decel,8,415.02,0.12
4641,3762422,0.067,0.0585,0.9736,-0.28,-1.4963,0.77,1000.251,smooth_accel_decel,8,415.08,0.18
4642,3762482,0.0795,0.0439,0.9723,-0.0787,-1.3737,0.4988,1000.2542,smooth_accel_decel,8,415.14,0.24
4643,3762542,0.0454,0.037,1.0304,-0.2975,-0.1138,0.4638,1000.2444,smooth_accel_decel,8,415.2,0.3
4644,3762602,0.037,0.0395,0.9586,0.525,0.77,0.2188,1000.2542,smooth_accel_decel,8,415.26,0.36
4645,3762662,0.0681,0.0095,1.0006,0.2362,1.0588,0.49,1000.2502,smooth_accel_decel,8,415.32,0.42
4646,3762722,0.057,0.0462,1.0228,1.5225,-0.2275,0.595,1000.2588,smooth_accel_decel,8,415.38,0.48
4647,3762782,0.0405,0.0305,0.9655,-0.8225,0.175,0.3063,1000.2559,smooth_accel_decel,8,415.44,0.54
4648,3762842,0.0317,0.0788,1.0184,0.2975,1.5575,0.4288,1000.2566,smooth_accel_decel,8,415.5,0.6
4649,3762902,0.0145,0.012,0.9921,0.0437,-0.1488,0.805,1000.25,smooth_accel_decel,8,415.56,0.66
4650,3762962,0.0629,0.0217,1.0214,-1.015,0.035,0.945,1000.2607,smooth_accel_decel,8,415.62,0.72
4651,3763022,0.032,0.0227,0.9721,-0.42,0.0262,0.805,1000.2551,smooth_accel_decel,8,415.68,0.78
4652,3763082,0.0249,0.0024,0.9694,-0.3587,1.1375,0.3938,1000.2598,smooth_accel_decel,8,415.74,0.84
4653,3763142,0.0436,0.0317,0.9955,0.9625,0.0787,0.5512,1000.2588,smooth_accel_decel,8,415.8,0.9
4654,3763202,0.0098,0.0315,0.9706,-0.7875,0.3587,0.77,1000.2566,smooth_accel_decel,8,415.86,0.96
4655,3763262,0.0678,0.048,1.0228,-0.2013,1.2162,0.4812,1000.2581,smooth_accel_decel,8,415.92,1.02
4656,3763322,0.0734,0.021,0.9914,-0.1138,0.3938,0.3063,1000.2634,smooth_accel_decel,8,415.98,1.08
4657,3763382,0.0029,0.0095,0.9562,0.1575,0.2013,0.0875,1000.2603,smooth_accel_decel,8,416.04,1.14
