timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
2336462,-0.0010,-0.1833,0.9353,0.9538,0.7000,27.1513,1000.5178,ctr_clock_loop
2336522,0.0176,-0.1513,0.9643,1.2250,1.0938,27.1775,1000.5251,ctr_clock_loop
2336582,0.0142,-0.1850,1.0102,2.4500,0.9013,27.3875,1000.5251,ctr_clock_loop
2336642,0.0892,-0.1137,1.0488,0.4375,0.0700,27.3438,1000.5076,ctr_clock_loop
2336702,0.0683,-0.1401,1.0289,-0.1838,0.0700,27.0987,1000.5093,ctr_clock_loop
2336762,0.0288,-0.1762,1.0135,0.5425,1.0588,27.3438,1000.5178,ctr_clock_loop
2336822,0.0586,-0.1672,1.0720,0.7613,0.0875,27.6763,1000.5186,ctr_clock_loop
2336882,0.0146,-0.1588,0.9796,-0.4638,0.9800,27.6325,1000.5188,ctr_clock_loop
2336942,0.0764,-0.1249,1.0597,1.2075,0.3938,27.7987,1000.5203,ctr_clock_loop
2337002,0.0204,-0.2012,1.0585,0.2450,-0.3762,27.6063,1000.5139,ctr_clock_loop
2337062,0.0285,-0.1374,0.9616,1.6625,-0.5950,27.8862,1000.5205,ctr_clock_loop
2337122,0.0159,-0.1955,0.9540,0.6212,-0.2013,27.6413,1000.5186,ctr_clock_loop
2337182,0.0400,-0.1418,1.0590,0.1138,1.4700,27.9037,1000.5168,ctr_clock_loop
2337242,0.0083,-0.1333,0.9962,0.5950,-0.6388,27.8512,1000.5225,ctr_clock_loop
2337302,0.0545,-0.1419,1.0526,1.1200,0.3850,27.1950,1000.5249,ctr_clock_loop
2337362,0.0029,-0.1466,0.8847,2.3450,1.8637,27.0900,1000.5139,ctr_clock_loop
2337422,0.0922,-0.1633,1.1017,1.5400,-0.2537,27.1775,1000.5212,ctr_clock_loop
2337482,0.0529,-0.1422,1.0206,1.9075,1.5488,28.3500,1000.5105,ctr_clock_loop
2337542,-0.0400,-0.2049,0.9068,1.0938,1.0150,27.3962,1000.5330,ctr_clock_loop
2337602,0.0190,-0.1249,0.9506,2.7912,1.4438,27.9300,1000.5159,ctr_clock_loop
2337662,0.0144,-0.1449,0.9938,0.1575,0.9100,27.9212,1000.5227,ctr_clock_loop
2337722,-0.0066,-0.1620,0.8703,0.1488,-1.0325,27.7113,1000.5142,ctr_clock_loop
2337782,0.0623,-0.1405,1.0353,1.2250,0.0787,27.6588,1000.5173,ctr_clock_loop
2337842,0.0816,-0.1491,1.0214,1.1200,0.1925,27.5713,1000.5095,ctr_clock_loop
