label,duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
weave,2.339999999999989,40,1.01348527999413,1.1595556519632857,0.9087104379283866,0.2508452140348989,17.43879259345701,20.507467911226875,9.540774667185053,10.966693244041824,0.01583,0.0319373762228521,-0.0381,0.1404,0.1785,0.1404,0.0223,0.1245,-0.0946,0.0005717948717948,0.3004999999999886,-0.3943333333333184,1,0,-0.1185149999999999,0.0540592673333202,-0.2167,-0.0175,0.1992,0.2167,0.1374,0.103,-0.1543999999999999,0.0035230769230769,0.3509999999999866,-0.1766666666666394,0,0,1.004475,0.0542473336222915,0.9048,1.1503,0.2455,1.1503,0.0550999999999999,0.2383,-0.1503000000000001,0.0014128205128205,0.3843333333333181,-0.397333333333318,1,0,1.2965325,0.8703307365409708,-1.0412,3.2287,4.2699,3.2287,1.225,2.7213000000000003,-2.2748999999999997,0.0314102564102564,7.656166666666376,-7.072999999999736,1,0,-0.4302749999999999,0.8475688150717033,-2.03,1.1638,3.1937999999999995,2.03,-0.0524999999999999,2.5201,-2.9313,-0.0013461538461538,6.416666666666424,-8.210333333334054,1,0,17.3348375,2.9530512036933283,9.3275,20.5012,11.1737,20.5012,-7.4375,0.6826000000000008,-1.0325000000000006,-0.1907051282051282,8.677166666666324,-14.01466666666957,0,0
weave,2.3400000000000034,40,1.0044203683254644,1.1004864787901758,0.9087104379283866,0.1917760408617892,11.260683806417976,19.270789785060707,1.442443198188407,17.8283465868723,0.0286725,0.0355259167766366,-0.0381,0.1404,0.1785,0.1404,0.0136,0.1245,-0.0946,0.0003487179487179,0.3004999999999885,-0.3943333333333184,0,0,0.0060149999999999,0.1134856650836887,-0.1976,0.1974,0.395,0.1976,0.3525,0.0915,-0.1543999999999999,0.0090384615384615,0.3509999999999866,-0.0633333333333308,0,1,0.9971725,0.0492947024120993,0.9048,1.0824,0.1775999999999999,1.0824,0.0554,0.1409999999999999,-0.1117,0.0014205128205128,0.3843333333333163,-0.3973333333333197,1,0,1.305715,0.8914739458781099,-0.9013,3.2287,4.13,3.2287,-1.7238,1.9513,-2.4762,-0.0441999999999999,5.672833333333118,-8.006333333333032,1,0,-0.30757,1.0022108891128705,-2.03,1.4875,3.5175,2.03,2.1087,2.8,-2.9313,0.0540692307692307,7.612499999999711,-6.679166666666413,1,0,5.830125,11.018028311648235,-13.335,19.2325,32.5675,19.2325,-32.523700000000005,0.245000000000001,-2.4149000000000003,-0.8339410256410258,-2.882611111111032,-27.008333333332317,0,1
weave,2.339999999999975,40,1.013524620255377,1.1037812237939182,0.895553242414989,0.2082279813789291,18.41447825367477,23.00027546987209,9.966903271327558,13.033372198544532,0.017885,0.0356011203367361,-0.0595,0.0838,0.1432999999999999,0.0838,-0.1201,0.072,-0.0788,-0.0030794871794871,0.1468333333333277,-0.2175000000000834,0,1,0.16814,0.0541807270114307,0.0673,0.2616,0.1943,0.2616,-0.093,0.079,-0.1222,-0.0023846153846153,0.1733333333333266,-0.232499999999991,0,0,0.99728,0.0498825554009949,0.8776,1.0929,0.2152999999999999,1.0929,-0.0847000000000001,0.1523,-0.1650000000000001,-0.0021717948717948,0.2398333333333226,-0.3540000000000933,1,0,0.2397475,1.037138449573312,-1.5225,2.5988,4.1213,2.5988,0.7962999999999998,1.5838,-1.9949,0.0204179487179487,7.085138888891978,-6.08099999999977,0,0,-0.7888025000000001,0.9671643798682298,-3.2638,1.155,4.4188,3.2638,1.5488,2.7212,-3.1675999999999997,0.0397128205128205,5.731333333333119,-6.9853333333330685,1,0,-18.3380375,3.9304710695484952,-22.7675,-9.7388,13.0287,22.7675,4.6287,1.3125,-1.461199999999998,0.1186846153846153,14.437499999999488,-15.793499999999398,0,0
weave,2.3400000000000034,40,1.0055817853283908,1.1419143575592698,0.9192162150440994,0.2226981425151704,10.885671750500077,21.629006702574205,0.7444176448741661,20.88458905770004,0.0022825,0.0278261442043638,-0.0595,0.0498,0.1093,0.0595,0.0326,0.072,-0.0788,0.0008358974358974,0.1674999999999936,-0.2630555555555456,0,0,0.0516125,0.1059642784209945,-0.1706,0.2023,0.3729,0.2023,-0.2813,0.0668,-0.1427,-0.0072128205128205,0.1702777777777715,-0.5801666666666445,0,1,0.99846,0.0545096359394961,0.9152,1.128,0.2127999999999998,1.128,-0.0596000000000001,0.1631999999999999,-0.1486999999999999,-0.0015282051282051,0.3951666666666504,-0.5268055555555378,1,0,-0.04834,1.1533866202600374,-2.38,2.3012,4.6812000000000005,2.38,3.6575,1.6711999999999998,-2.4325,0.0937820512820512,11.947249999999547,-12.862499999999512,1,2,-0.3815,0.9021524554200986,-2.1263,1.2775,3.4038000000000004,2.1263,1.6363,2.8,-2.8,0.0419564102564102,7.233499999999727,-6.9853333333330685,1,0,-8.143189999999999,9.771651257009502,-21.525,10.1412,31.666199999999996,21.525,31.666199999999996,2.1788,-0.0263000000000026,0.8119538461538461,23.82916666666575,0.6802777777777159,0,1
weave,2.3400000000000034,40,0.9953966495229712,1.1106984604292922,0.8822040863655076,0.2284943740637846,13.690942784462052,14.464345541364809,11.907704803613498,2.5566407377513087,0.005735,0.0267370726012039,-0.0398,0.0523,0.0921,0.0523,-0.0831,0.0839999999999999,-0.0693999999999999,-0.0021307692307692,0.1968333333333259,-0.2641666666666567,0,0,-0.09663,0.0303801655943225,-0.1547,-0.0262,0.1285,0.1547,-0.0296,0.0922,-0.0869,-0.0007589743589743,0.2101666666666586,-0.1880555555555485,0,0,0.9898625,0.0483146348667532,0.875,1.1073,0.2322999999999999,1.1073,-0.0998,0.1394999999999999,-0.1115999999999999,-0.0025589743589743,0.2871666666666534,-0.4468055555555384,1,0,0.97978,0.8237402180112555,-0.4725,3.045,3.5175,3.045,0.0699999999999998,1.54,-2.4587000000000003,0.0017948717948717,7.218666666666394,-7.087666666666019,0,0,-0.3384025,0.8924396899791045,-3.2287,1.1812,4.4099,3.2287,-1.4437,2.6512,-2.1962,-0.0370179487179487,5.381333333334176,-7.174833333333062,1,0,13.5957525,0.7582675581463177,11.4975,14.35,2.852499999999999,14.35,0.6562999999999999,0.7963000000000005,-0.4725000000000001,0.0168282051282051,4.695666666667236,-4.98766666666647,1,0
weave,2.339999999999975,40,1.0098025978190968,1.096168759817575,0.940315069537865,0.1558536902797098,7.039811842024382,11.828909879612745,0.8006734290583146,11.02823645055443,0.0516125,0.031893043912427,-0.0012,0.1037,0.1049,0.1037,0.032,0.0726,-0.053,0.0008205128205128,0.2331666666667371,-0.1251666666666617,1,0,0.0620774999999999,0.0710111962551662,-0.0846,0.1667,0.2512999999999999,0.1667,0.1796,0.0744,-0.0848,0.0046051282051282,0.2530000000000372,-0.0584999999999977,0,1,1.0036725,0.0388436114108343,0.934,1.0921,0.1581,1.0921,0.0281,0.0822999999999999,-0.1060000000000001,0.0007205128205128,0.2984999999999882,-0.4061666666666514,1,0,0.9775925,0.8162775754599154,-0.42,2.6425,3.0625,2.6425,-2.5549999999999997,2.59,-2.59,-0.0655128205128205,4.229166666666505,-4.316499999999835,0,0,-0.1907524999999999,0.8532440493117414,-1.8112,1.4262,3.2374,1.8112,1.3649,2.415,-2.5026,0.0349974358974358,7.0146666666664,-7.102000000002235,1,0,-0.9528825,7.625320935991178,-11.7425,11.3138,23.0563,11.7425,-23.0563,-0.0700000000000002,-1.1374999999999993,-0.5911871794871795,-2.7805000000007,-14.59783333333278,0,1
weave,2.3400000000000034,40,1.0107913334289371,1.075543346406829,0.9375457855486312,0.1379975608581977,11.539841573411843,17.79333054658402,2.006567452143087,15.786763094440932,0.0629675,0.0264109669091633,0.0054,0.1037,0.0983,0.1037,-0.0453,0.0629,-0.0518999999999999,-0.0011615384615384,0.2331666666667371,-0.211499999999992,1,0,0.1394825,0.0353198635730733,0.0452,0.2128,0.1676,0.2128,0.0713,0.0875999999999999,-0.0902999999999999,0.0018282051282051,0.1533333333333275,-0.1241666666666621,1,0,0.9981875,0.035802178615131,0.9189,1.0607,0.1417999999999999,1.0607,-0.0124999999999999,0.0862,-0.0907000000000001,-0.0003205128205128,0.2516666666666598,-0.2676388888888798,1,0,0.4683425,0.7697572663983608,-0.9538,2.6425,3.5963000000000003,2.6425,-1.925,2.59,-2.59,-0.0493589743589743,2.90199999999989,-6.008166666666439,0,0,-0.0334674999999999,1.0048010379372343,-1.8987,2.5025,4.4012,2.5025,-0.6562,3.5875,-2.5026,-0.016825641025641,8.662499999999673,-7.913888888888589,0,0,-11.4366925,4.524807466049147,-17.7712,-1.645,16.1262,17.7712,-16.1262,0.3063000000000002,-1.1374999999999993,-0.4134923076923077,-1.7618055555554732,-14.393666666666114,0,0
weave,2.3400000000000034,40,1.0179483716389908,1.1059147435494294,0.9343631467475588,0.1715515968018707,20.353175202604156,22.543892326969623,17.73429877046172,4.809593556507906,0.0342325,0.0248034570326241,-0.0154,0.0801,0.0955,0.0801,-0.069,0.0564,-0.0532,-0.0017692307692307,0.094166666666663,-0.1404999999999946,0,0,0.1909025,0.0252392702513466,0.1368,0.246,0.1091999999999999,0.246,-0.0145,0.0554,-0.0678,-0.0003717948717948,0.1446666666666827,-0.1788333333333265,1,0,0.9987175,0.0406323534567701,0.9085,1.0831,0.1745999999999999,1.0831,-0.12,0.1427,-0.1321999999999999,-0.003076923076923,0.2511666666666556,-0.3161666666666551,1,0,0.378215,0.910867868081076,-1.5662,1.925,3.4912,1.925,0.8311999999999999,1.8988,-1.505,0.0213128205128205,7.729166666666373,-7.422999999999718,1,0,-0.70985,0.7254430600214833,-2.275,0.7788,3.0538,2.275,-0.0087,2.2663,-1.5225,-0.0002230769230769,5.1041666666664725,-4.447833333333165,0,0,-20.3054725,1.4319861996161225,-22.47,-17.7188,4.751199999999997,22.47,-1.8373999999999988,1.0498999999999974,-0.8487000000000009,-0.0471128205128204,8.297833333332989,-4.695666666666483,0,0
weave,2.339999999999975,40,1.009627711057557,1.1071485266214285,0.8902205400910496,0.2169279865303789,13.699671661650797,19.798276853807252,11.42735937913917,8.370917474668081,0.0025925,0.031579175120355,-0.0685,0.0658,0.1343,0.0685,-0.0049,0.0878,-0.0731,-0.000125641025641,0.2901666666667328,-0.2421666666666574,0,1,0.125505,0.0451347836187091,0.0274,0.2106,0.1832,0.2106,-0.0559,0.1415,-0.1797,-0.0014333333333333,0.1491666666666612,-0.2421666666666577,0,0,1.0003975,0.044626205291487,0.8872,1.0876,0.2003999999999999,1.0876,-0.0063999999999999,0.1296,-0.1183999999999999,-0.0001641025641025,0.3514999999999855,-0.4961666666666477,1,0,0.3289924999999999,1.135915599380811,-2.1613,2.4325,4.5938,2.4325,0.5774999999999999,3.1938,-2.4237,0.0148076923076923,7.74383333333304,-9.394027777777422,0,1,-0.619285,1.0183244192526044,-3.1325,2.3625,5.494999999999999,3.1325,-0.3762,2.5637,-3.0888,-0.0096461538461538,6.620833333335148,-10.485166666666268,1,1,-13.5909325,2.7709632599316483,-19.7225,-11.2525,8.47,19.7225,8.3475,1.0500000000000007,-0.5250000000000004,0.2140384615384615,10.602166666666278,-2.5813333333332196,0,0
weave,2.3400000000000034,40,1.0153294344787365,1.1447319555249604,0.8740201141850226,0.2707118413399378,11.222512936006115,12.449878350409692,9.766820103800418,2.6830582466092743,0.01581,0.0330005656517177,-0.0685,0.0658,0.1343,0.0685,-0.0043999999999999,0.0786,-0.0731,-0.0001128205128205,0.2901666666667328,-0.1627777777777716,1,1,0.109975,0.0400992790394937,0.0274,0.2071,0.1797,0.2071,0.0253999999999999,0.1415,-0.1797,0.000651282051282,0.2390277777777689,-0.2881944444444335,1,0,1.00794,0.0593526609258115,0.867,1.138,0.2709999999999999,1.138,-0.0387999999999999,0.2709999999999999,-0.2359,-0.0009948717948717,0.3514999999999855,-0.4961666666666477,0,0,0.617085,1.0398897497158546,-1.4088,2.4325,3.8413,2.4325,-0.6125,3.8063,-2.4237,-0.0157051282051281,8.866666666666333,-9.552166666666304,1,0,-0.724055,1.3142513854194422,-5.3987,1.9863,7.385,5.3987,1.2863,3.1761999999999997,-4.0687,0.0329820512820513,15.326999999999416,-9.566666666666302,1,0,-11.0582525,0.8164509208442574,-12.285,-9.6163,2.6686999999999994,12.285,1.1986999999999988,0.7176000000000009,-0.7088000000000001,0.0307358974358974,4.564666666666497,-2.581333333333234,0,0
weave,2.3400000000000034,40,1.0088324948102028,1.268052025746578,0.8834396923389847,0.3846123334075932,10.274807283243614,11.840773977236454,9.172767473887038,2.6680065033494156,0.0423875,0.0416091347681473,-0.0563,0.1313,0.1876,0.1313,0.0458,0.1272,-0.1303,0.0011743589743589,0.2779999999999896,-0.2186666666667734,1,2,0.1025825,0.0414510455004083,0.0149,0.1751,0.1602,0.1751,0.0439,0.1162,-0.1427,0.001125641025641,0.2730555555555454,-0.2314999999999911,1,0,1.0010974999999998,0.0777430167941559,0.8762,1.2576,0.3814000000000001,1.2576,-0.1019999999999999,0.2894000000000001,-0.2972,-0.0026153846153846,0.4865277777777603,-0.3786666666668932,1,0,0.2187449999999999,1.3585328228436695,-2.2313,3.1588,5.3901,3.1588,-2.0913,4.2788,-2.9576,-0.0536230769230769,14.802166666666109,-13.504333333335438,1,2,-0.1850649999999999,1.4305182203465951,-2.9662,2.7213,5.6875,2.9662,-0.3938,4.1825,-2.9488,-0.0100974358974358,9.843833333332965,-13.227166666666164,1,4,-10.087215,0.4502296243485382,-11.1562,-9.1525,2.0037000000000003,11.1562,-1.4963000000000015,1.0850000000000009,-0.9011999999999992,-0.0383666666666667,2.7856666666665575,-3.820833333333198,0,0
weave,2.339999999999975,40,1.0197572513203588,1.155436099487981,0.8625147534970055,0.2929213459909758,24.01905796607272,28.30101708207675,12.031845676370688,16.26917140570606,0.05369,0.0334131158034133,-0.0232,0.1363,0.1595,0.1363,0.0095999999999999,0.09,-0.1018,0.0002461538461538,0.2229999999999915,-0.3334999999999873,1,0,0.2058799999999999,0.0507277459101841,0.1054,0.3009,0.1955,0.3009,0.0659,0.1051,-0.1324999999999999,0.0016897435897435,0.3056666666666552,-0.2386666666666619,1,0,0.9955475,0.0595267790955228,0.8415,1.1309,0.2894,1.1309,-0.003,0.2218000000000001,-0.203,-7.6923076923077e-05,0.4531666666666485,-0.4184999999999821,1,0,0.2699275,0.7994374300775354,-1.1025,2.1613,3.2638000000000003,2.1613,-2.1176000000000004,1.785,-1.6975,-0.0542974358974358,5.5124999999997915,-5.2644999999998,0,0,-0.6127225,1.0112945657480508,-3.0363,0.91,3.9463,3.0363,1.5575,3.8938,-3.0888000000000004,0.0399358974358974,8.225000000002714,-6.547833333334188,1,0,-23.97041,4.8797805275784,-28.28,-11.7863,16.4937,28.28,-14.7437,1.0324999999999989,-2.003800000000002,-0.3780435897435897,3.733333333333235,-20.46049999999923,0,0
weave,2.3400000000000034,40,1.0126058422195712,1.155436099487981,0.8202615680379033,0.335174531450078,20.39628288372907,28.30101708207675,2.125685625862865,26.17533145621389,0.0310775,0.0374180505426225,-0.0401,0.1147,0.1548,0.1147,-0.019,0.09,-0.1018,-0.0004871794871794,0.2229999999999915,-0.255166666666657,0,0,0.1343325,0.1168601232407623,-0.0815,0.3009,0.3824,0.3009,-0.3232,0.1051,-0.1324999999999999,-0.0082871794871794,0.0980555555555518,-0.4021666666666515,0,1,0.9959775,0.0618042007015621,0.8158,1.1309,0.3151,1.1309,-0.0834999999999999,0.2218000000000001,-0.2763000000000001,-0.0021410256410256,0.6768055555555303,-0.4184999999999821,1,0,-0.4460325,0.9117620934599732,-2.345,1.2862,3.6312,2.345,-1.1199,2.9487,-1.7326,-0.0287153846153846,9.394166666666312,-6.387499999999758,1,0,-0.2038724999999999,1.0993682897027028,-2.485,2.275,4.76,2.485,0.6562,3.4475,-3.6838,0.016825641025641,8.373194444444126,-7.729166666666374,1,1,-19.9327225,10.43460805140298,-28.28,3.6837,31.963700000000003,28.28,30.380000000000003,2.3887,-0.6911999999999985,0.7789743589743591,33.04583333334007,-4.112333333333169,0,1
weave,2.3400000000000034,40,0.9919727802991452,1.1143193662500892,0.8024843986022407,0.3118349676478484,16.358674367412597,19.84871986753806,6.004137714110161,13.844582153427895,0.0139324999999999,0.0311515928514014,-0.0356,0.1071,0.1427,0.1071,-0.0268,0.1016,-0.0821,-0.0006871794871794,0.216833333333325,-0.2694999999999898,1,0,-0.1315725,0.0437544605052166,-0.2619,-0.055,0.2069,0.2619,0.0423999999999999,0.0945999999999999,-0.1599,0.0010871794871794,0.3703333333335107,-0.3001666666666556,1,0,0.9816775,0.0556733029400664,0.7896,1.097,0.3074,1.097,-0.0208999999999999,0.3064000000000001,-0.1972,-0.0005358974358974,0.3563888888888731,-0.3524999999999867,0,0,0.485185,0.9636147414945668,-1.5575,3.4825,5.04,3.4825,0.0525,3.045,-2.9312,0.0013461538461538,7.393833333333055,-12.055555555555095,1,0,0.2189749999999999,1.2343958550851029,-2.9137,3.36,6.2737,3.36,-0.245,3.6137,-2.3187,-0.0062820512820513,7.991499999999697,-8.749833333333001,1,2,16.27325,3.930646945250251,5.88,19.6262,13.746200000000002,19.6262,10.823800000000002,1.6274999999999995,-0.5686999999999998,0.2775333333333334,16.464333333332718,-5.672833333333131,0,0
weave,2.3400000000000034,40,0.9942751204386406,1.1143193662500892,0.8024843986022407,0.3118349676478484,13.252962050915691,19.84871986753806,1.3302917461970514,18.518428121341007,0.0223699999999999,0.0391846463914185,-0.0356,0.1115,0.1471,0.1115,-0.0051,0.1327,-0.0929,-0.0001307692307692,0.3049999999999884,-0.2363333333333243,1,0,-0.0596199999999999,0.0968941801856342,-0.2619,0.1103,0.3722,0.2619,0.2495,0.1408,-0.172,0.0063974358974358,0.3703333333335107,-0.3001666666666556,0,1,0.9868,0.0655689498122944,0.7896,1.097,0.3074,1.097,0.0802,0.3064000000000001,-0.1972,0.0020564102564102,0.4783333333333157,-0.3113333333333195,0,0,0.58231,1.1676018373857873,-1.5575,3.4825,5.04,3.4825,1.1287999999999998,3.9463,-2.7563000000000004,0.0289435897435897,8.079166666668025,-9.741666666666298,1,0,-0.0682474999999999,1.1230223309850191,-2.9137,2.7912,5.7049,2.9137,-0.5601,3.6137,-2.3187,-0.0143615384615384,7.991499999999697,-8.749833333333001,1,1,12.011345,8.536593279551697,-6.1512,19.6262,25.7774,19.6262,-24.9549,0.6387999999999998,-1.828800000000001,-0.6398692307692307,2.248333333333278,-24.995833333332374,0,1
weave,2.339999999999975,40,1.0122869751495691,1.106462082495374,0.8532201122805299,0.2532419702148443,12.484531052030912,24.648636625582355,1.3302917461970514,23.318344879385304,0.0445775,0.0385498643949858,-0.0244,0.1322,0.1566,0.1322,-0.0122999999999999,0.1327,-0.0963,-0.0003153846153846,0.3049999999999884,-0.2668333333333233,1,0,0.1030649999999999,0.1075321575038643,-0.1774,0.2835,0.4609,0.2835,0.3696,0.1570999999999999,-0.172,0.009476923076923,0.3628333333333196,-0.0959999999999963,0,1,0.999695,0.0606144095164313,0.8438,1.0879,0.2441000000000001,1.0879,-0.0929000000000001,0.1778,-0.1744,-0.0023820512820512,0.4751666666666505,-0.4128333333333192,1,0,0.65144,1.0815572179939772,-1.2162,3.185,4.4012,3.185,1.6012,3.9463,-1.96,0.0410564102564102,16.51555555555493,-7.597833333333046,1,0,-0.278035,1.146433206604348,-2.87,1.8112,4.6812000000000005,2.87,-1.8463,2.7476000000000003,-2.7387,-0.0473410256410256,8.57500000000042,-7.539499999999714,1,0,-5.8771474999999995,13.047206988313286,-24.6225,16.2925,40.915,24.6225,-40.915,-0.1312999999999995,-2.0212000000000003,-1.049102564102564,-3.986250000001729,-24.995833333332374,0,1
weave,2.3400000000000034,40,1.0107508775708929,1.117896802034964,0.8532201122805299,0.2646766897544341,19.67448322308004,24.648636625582355,8.10657427277392,16.542062352808436,0.03868,0.0381484092486846,-0.0529,0.1322,0.1851,0.1322,-0.0193999999999999,0.1132,-0.0963,-0.0004974358974358,0.1872222222222151,-0.2668333333333232,1,1,0.1792325,0.0588469086720484,0.0454,0.2835,0.2380999999999999,0.2835,-0.0789999999999999,0.1570999999999999,-0.1677999999999999,-0.002025641025641,0.3406666666666538,-0.5624999999999786,1,0,0.99166,0.0650779524680663,0.8438,1.0993,0.2554999999999999,1.0993,0.0817999999999999,0.1778,-0.2403999999999999,0.0020974358974358,0.4751666666666487,-0.4128333333333174,1,0,-0.0551199999999999,1.4120952537784377,-4.06,2.5463,6.606299999999999,4.06,-1.0587,2.0999,-3.0974999999999997,-0.0271461538461538,10.99958333333292,-12.702000000004483,1,1,-0.4521575,1.098833577816577,-2.87,2.135,5.005,2.87,2.4938,2.7476000000000003,-2.7387,0.0639435897435897,8.57500000000042,-7.218666666666393,1,1,-19.5704625,4.771372668572834,-24.6225,-7.3238,17.298699999999997,24.6225,-9.6512,1.959900000000001,-2.0212000000000003,-0.2474666666666667,15.399999999999435,-20.270833333332547,0,0
weave,2.3400000000000034,40,1.008709262236989,1.1393159087803522,0.8877175508009291,0.2515983579794231,9.53230897643498,19.37097095372351,1.335315367244757,18.035655586478757,0.0124575,0.02750208278826,-0.0473,0.0899,0.1372,0.0899,0.0036,0.0826,-0.0858,9.230769230769264e-05,0.1594999999999939,-0.2198611111111027,0,0,-0.048815,0.0936535091132776,-0.2208,0.1532,0.374,0.2208,-0.3531999999999999,0.0956,-0.0995,-0.0090564102564102,0.1086666666666622,-0.4059999999999846,0,1,1.002805,0.0630926057271048,0.8808,1.138,0.2571999999999999,1.138,-0.1349,0.2257,-0.2138,-0.0034589743589743,0.3898333333333212,-0.5124999999999797,1,0,-0.1159424999999999,0.8965653678994446,-2.6425,1.75,4.3925,2.6425,0.2888,3.4825,-2.205,0.0074051282051281,7.83116666666637,-7.378999999999721,1,0,0.1231525,1.1519165532427318,-2.065,2.3712,4.4361999999999995,2.3712,0.1312,2.8613,-2.9401,0.0033641025641025,10.164666666666282,-11.593666666666229,1,2,2.959465,10.448452090204926,-15.5225,19.3288,34.8513,19.3288,34.8513,2.598699999999999,0.0087000000000001,0.893623076923077,20.13949999999926,5.796944444444224,0,1
weave,2.3400000000000034,40,1.0060753513549163,1.1370517842209298,0.8877175508009291,0.2493342334200007,15.905939537928427,21.0851625779836,4.392939669515164,16.692222908468434,0.03456,0.0327279602880378,-0.0473,0.1176,0.1649,0.1176,0.0844,0.102,-0.0742999999999999,0.0021641025641025,0.2184722222222139,-0.1967499999999925,1,0,-0.1331425,0.0480382373739919,-0.2484,-0.0207,0.2277,0.2484,-0.0209,0.1171,-0.0766,-0.0005358974358974,0.3148333333333213,-0.3688333333333193,0,0,0.9949575,0.062307862151557,0.8808,1.119,0.2381999999999999,1.119,0.0640999999999999,0.2264,-0.2138,0.0016435897435897,0.5208333333333136,-0.5124999999999797,1,0,0.4070875,0.9444704890633367,-1.5488,2.3187,3.8675,2.3187,-0.4724999999999999,2.87,-2.205,-0.0121153846153846,5.848000000001627,-6.4894999999997545,0,0,-0.1187949999999999,1.0087216415992912,-2.0038,1.7938,3.7976,2.0038,2.6951,2.8613,-2.5288,0.0691051282051282,9.508333333335033,-6.358333333333091,1,0,15.8261325,5.275318343457019,4.095,21.0438,16.948800000000002,21.0438,13.265,1.7151000000000003,-0.6999999999999993,0.3401282051282051,16.172999999999405,-7.233333333333007,0,0
